Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-20,0.0889548659324646,0.08938665653497097,0.0889548659324646,0.0889548659324646,35347200,0.0,0.0
1981-04-21,0.095000721514225,0.09543251776499234,0.095000721514225,0.095000721514225,28537600,0.0,0.0
1981-04-22,0.09845510870218277,0.09888690512944699,0.09845510870218277,0.09845510870218277,18995200,0.0,0.0
1981-04-23,0.10104584693908691,0.10147764329257332,0.10104584693908691,0.10104584693908691,58016000,0.0,0.0
1981-04-24,0.10104583118355034,0.10104583118355034,0.10018225014209747,0.10018225014209747,35056000,0.0,0.0
1981-04-27,0.09975047206181753,0.09975047206181753,0.09931867569684982,0.09931867569684982,38528000,0.0,0.0
1981-04-28,0.0980232559301927,0.0980232559301927,0.09759145975112915,0.09759145975112915,32188800,0.0,0.0
1981-04-29,0.09672789976579904,0.09672789976579904,0.09629610925912857,0.09629610925912857,13641600,0.0,0.0
1981-04-30,0.09802328795194626,0.09888688059218745,0.09802328795194626,0.09802328795194626,12611200,0.0,0.0
1981-05-01,0.09802328795194626,0.09888688059218745,0.09802328795194626,0.09802328795194626,16553600,0.0,0.0
1981-05-04,0.0980232559301927,0.0980232559301927,0.09759145975112915,0.09759145975112915,14448000,0.0,0.0
1981-05-05,0.09759152826033565,0.09759152826033565,0.097159743309021,0.097159743309021,17539200,0.0,0.0
1981-05-06,0.0950007435033315,0.0950007435033315,0.09456895291805267,0.09456895291805267,18950400,0.0,0.0
1981-05-07,0.09586429595947266,0.09629609215487898,0.09586429595947266,0.09586429595947266,9363200,0.0,0.0
1981-05-08,0.09672790765762329,0.09715970396495521,0.09672790765762329,0.09672790765762329,7907200,0.0,0.0
1981-05-11,0.0950007435033315,0.0950007435033315,0.09456895291805267,0.09456895291805267,11939200,0.0,0.0
1981-05-12,0.09456895291805267,0.09586433043932231,0.09456895291805267,0.09456895291805267,4256000,0.0,0.0
1981-05-13,0.09456892840661033,0.09543251511876699,0.09413713216781616,0.09413713216781616,4905600,0.0,0.0
1981-05-14,0.09370536111638379,0.09370536111638379,0.09284177422523499,0.09284177422523499,4928000,0.0,0.0
1981-05-15,0.095000721514225,0.0962961045010952,0.095000721514225,0.095000721514225,4905600,0.0,0.0
1981-05-18,0.09672790765762329,0.09759148874142198,0.09672790765762329,0.09672790765762329,4166400,0.0,0.0
1981-05-19,0.09543251776499234,0.09543251776499234,0.095000721514225,0.095000721514225,25424000,0.0,0.0
1981-05-20,0.09802328795194626,0.09888688059218745,0.09802328795194626,0.09802328795194626,13283200,0.0,0.0
1981-05-21,0.10363736748695375,0.1040691637629022,0.10363736748695375,0.10363736748695374,32211200,0.0,0.0
1981-05-22,0.10838709771633148,0.10925069031433364,0.10838709771633148,0.10838709771633148,31427200,0.0,0.0
1981-05-26,0.10838707655107567,0.10838707655107567,0.10795529186725616,0.10795529186725616,85344000,0.0,0.0
1981-05-27,0.1140003502368927,0.11443214629055158,0.1140003502368927,0.1140003502368927,149497600,0.0,0.0
1981-05-28,0.1140003502368927,0.11443214629055158,0.1140003502368927,0.1140003502368927,73987200,0.0,0.0
1981-05-29,0.1144322007894516,0.1148647696166348,0.1144322007894516,0.1144322007894516,59382400,0.0,0.0
1981-06-01,0.1144322007894516,0.1148647696166348,0.1144322007894516,0.1144322007894516,51251200,0.0,0.0
1981-06-02,0.10925069242215812,0.10925069242215812,0.1088188961148262,0.1088188961148262,40432000,0.0,0.0
1981-06-03,0.1088188961148262,0.1096824771986249,0.1088188961148262,0.1088188961148262,39446400,0.0,0.0
1981-06-04,0.11097784340381622,0.11140962809189807,0.11097784340381622,0.11097784340381622,56067200,0.0,0.0
1981-06-05,0.10968243441789007,0.10968243441789007,0.10925064980983734,0.10925064980983734,57680000,0.0,0.0
1981-06-08,0.10579635743892969,0.10579635743892969,0.10536456108093262,0.10536456108093262,93497600,0.0,0.0
1981-06-09,0.10752356052398682,0.10795535699918166,0.10752356052398682,0.10752356052398682,119593600,0.0,0.0
1981-06-10,0.1088188961148262,0.11011427350595682,0.1088188961148262,0.1088188961148262,25222400,0.0,0.0
1981-06-11,0.11356865614652632,0.1140004525878572,0.11356865614652632,0.11356865614652634,38976000,0.0,0.0
1981-06-12,0.11270506480467968,0.11270506480467968,0.11227326840162277,0.11227326840162277,25804800,0.0,0.0
1981-06-15,0.11227328883651816,0.11227328883651816,0.11184149235486984,0.11184149235486984,143763200,0.0,0.0
1981-06-16,0.1101142593613593,0.1101142593613593,0.10968246310949326,0.10968246310949326,37251200,0.0,0.0
1981-06-17,0.10838707655107567,0.10838707655107567,0.10795529186725616,0.10795529186725616,27574400,0.0,0.0
1981-06-18,0.10795535699918166,0.10838714194350686,0.10752356052398682,0.10752356052398682,23049600,0.0,0.0
1981-06-19,0.10493278645339478,0.10493278645339478,0.10450100153684616,0.10450100153684616,27507200,0.0,0.0
1981-06-22,0.10104582582239668,0.10104582582239668,0.1006140410900116,0.1006140410900116,10841600,0.0,0.0
1981-06-23,0.10234125703573227,0.1032056109575539,0.10234125703573227,0.10234125703573227,15030400,0.0,0.0
1981-06-24,0.10061405932780104,0.10061405932780104,0.09975046664476395,0.09975046664476395,23027200,0.0,0.0
1981-06-25,0.10190942138433456,0.10234121766044497,0.10190942138433456,0.10190942138433456,24259200,0.0,0.0
1981-06-26,0.10147762208564576,0.10147762208564576,0.1006140410900116,0.1006140410900116,23788800,0.0,0.0
1981-06-29,0.09802332474252012,0.09802332474252012,0.097159743309021,0.097159743309021,10595200,0.0,0.0
1981-06-30,0.09025026086559854,0.09025026086559854,0.08981847018003464,0.08981847018003464,35907200,0.0,0.0
1981-07-01,0.08938665653497097,0.08938665653497097,0.0889548659324646,0.0889548659324646,170464000,0.0,0.0
1981-07-02,0.0889548659324646,0.08938665653497097,0.0889548659324646,0.0889548659324646,30284800,0.0,0.0
1981-07-06,0.0867958863731506,0.0867958863731506,0.08593229949474335,0.08593229949474335,16531200,0.0,0.0
1981-07-07,0.086795873939991,0.08765946069469292,0.086795873939991,0.086795873939991,15836800,0.0,0.0
1981-07-08,0.09025023877620697,0.09068280768955322,0.09025023877620697,0.09025023877620697,16620800,0.0,0.0
1981-07-09,0.08377333692213726,0.08377333692213726,0.08334154635667801,0.08334154635667801,32883200,0.0,0.0
1981-07-10,0.07729563062512684,0.07729563062512684,0.0768638402223587,0.0768638402223587,55171200,0.0,0.0
1981-07-13,0.07859183847904205,0.07902363493594293,0.07859183847904205,0.07859183847904205,45740800,0.0,0.0
1981-07-14,0.08204618096351624,0.08290976804758243,0.08204618096351624,0.08204618096351624,19779200,0.0,0.0
1981-07-15,0.08420512080192566,0.08463691130353763,0.08420512080192566,0.08420512080192566,10953600,0.0,0.0
1981-07-16,0.08636410534381866,0.0872276923174915,0.08636410534381866,0.08636410534381866,15232000,0.0,0.0
1981-07-17,0.08938665688037872,0.08981845324998702,0.08938665688037872,0.08938665688037872,19824000,0.0,0.0
1981-07-20,0.08377333692213726,0.08377333692213726,0.08334154635667801,0.08334154635667801,23654400,0.0,0.0
1981-07-21,0.083341521810157,0.083341521810157,0.0829097256064415,0.0829097256064415,31942400,0.0,0.0
1981-07-22,0.07902363065537868,0.07902363065537868,0.07815926522016525,0.07815926522016525,22668800,0.0,0.0
1981-07-23,0.08031895011663437,0.08075074623667856,0.08031895011663437,0.08031895011663437,34451200,0.0,0.0
1981-07-24,0.0829097256064415,0.083341521810157,0.0829097256064415,0.0829097256064415,28851200,0.0,0.0
1981-07-27,0.08636410534381866,0.08679589594793838,0.08636410534381866,0.08636410534381866,17337600,0.0,0.0
1981-07-28,0.08377333692213726,0.08377333692213726,0.08334154635667801,0.08334154635667801,22848000,0.0,0.0
1981-07-29,0.0824779773882664,0.0824779773882664,0.08204618096351624,0.08204618096351624,15500800,0.0,0.0
1981-07-30,0.08506869524717331,0.08593228194925509,0.08506869524717331,0.08506869524717331,9900800,0.0,0.0
1981-07-31,0.08636410534381866,0.08679589594793838,0.08636410534381866,0.08636410534381866,10953600,0.0,0.0
1981-08-03,0.08636410294711715,0.08636410294711715,0.08550051599740982,0.08550051599740982,12432000,0.0,0.0
1981-08-04,0.086795873939991,0.08722767020005794,0.086795873939991,0.086795873939991,31673600,0.0,0.0
1981-08-05,0.08938665688037872,0.08981845324998702,0.08938665688037872,0.08938665688037872,17494400,0.0,0.0
1981-08-06,0.08765945535624413,0.08765945535624413,0.08722766488790512,0.08722766488790512,10528000,0.0,0.0
1981-08-07,0.08722766488790512,0.08765945535624413,0.08722766488790512,0.08722766488790512,9206400,0.0,0.0
1981-08-10,0.08722766488790512,0.08722766488790512,0.08722766488790512,0.08722766488790512,0,0.0,0.0
1981-08-11,0.08550049852304957,0.08550049852304957,0.08463691174983978,0.08463691174983978,71456000,0.0,0.0
1981-08-12,0.083341521810157,0.083341521810157,0.0829097256064415,0.0829097256064415,26275200,0.0,0.0
1981-08-13,0.08075074623667856,0.08075074623667856,0.08031895011663437,0.08031895011663437,27484800,0.0,0.0
1981-08-14,0.07988719391911357,0.07988719391911357,0.07902360707521439,0.07902360707521439,24192000,0.0,0.0
1981-08-17,0.07729563590439426,0.07729563590439426,0.07643204927444458,0.07643204927444458,18905600,0.0,0.0
1981-08-18,0.07556849483231784,0.07556849483231784,0.07470490783452988,0.07470490783452988,17001600,0.0,0.0
1981-08-19,0.07470490545844147,0.07470490545844147,0.07384131848812103,0.07384131848812103,20675200,0.0,0.0
1981-08-20,0.07470490783452988,0.07513670421614065,0.07470490783452988,0.07470490783452988,17113600,0.0,0.0
1981-08-21,0.0703869811365931,0.0703869811365931,0.0695233941078186,0.0695233941078186,41910400,0.0,0.0
1981-08-24,0.06563648385859677,0.06563648385859677,0.0652046874165535,0.0652046874165535,23072000,0.0,0.0
1981-08-25,0.06693262606859207,0.0673644166554084,0.06693262606859207,0.06693262606859207,40700800,0.0,0.0
1981-08-26,0.06606826150533894,0.06606826150533894,0.06563647091388702,0.06563647091388702,33600000,0.0,0.0
1981-08-27,0.06606824696063995,0.06650081579035037,0.06606824696063995,0.06606824696063995,25916800,0.0,0.0
1981-08-28,0.0695233941078186,0.06995518473948896,0.0695233941078186,0.0695233941078186,38035200,0.0,0.0
1981-08-31,0.0695233941078186,0.06995518473948896,0.0695233941078186,0.0695233941078186,40947200,0.0,0.0
1981-09-01,0.07384131848812103,0.07427311485599794,0.07384131848812103,0.07384131848812103,37027200,0.0,0.0
1981-09-02,0.07513672858476639,0.07556851934098359,0.07513672858476639,0.07513672858476639,19376000,0.0,0.0
1981-09-03,0.07211414480382264,0.07211414480382264,0.0712505578994751,0.0712505578994751,37475200,0.0,0.0
1981-09-04,0.0708187516112563,0.0708187516112563,0.07038696110248566,0.07038696110248566,15254400,0.0,0.0
1981-09-08,0.06865979523495197,0.06865979523495197,0.06822799891233444,0.06822799891233444,25446400,0.0,0.0
1981-09-09,0.06822799891233444,0.06865979523495197,0.06822799891233444,0.06822799891233444,30531200,0.0,0.0
1981-09-10,0.06865979731082916,0.06909158788106877,0.06865979731082916,0.06865979731082916,34809600,0.0,0.0
1981-09-11,0.06822801351518246,0.06822801351518246,0.06779622286558151,0.06779622286558151,17539200,0.0,0.0
1981-09-14,0.06606826150533894,0.06606826150533894,0.06563647091388702,0.06563647091388702,27686400,0.0,0.0
1981-09-15,0.0643410677782791,0.0643410677782791,0.06390927731990814,0.06390927731990814,19510400,0.0,0.0
1981-09-16,0.06304571577328126,0.06304571577328126,0.06261391937732697,0.06261391937732697,19353600,0.0,0.0
1981-09-17,0.06131851828901208,0.06131851828901208,0.060886722058057785,0.060886722058057785,19376000,0.0,0.0
1981-09-18,0.0613185279071331,0.06175031844038437,0.0613185279071331,0.0613185279071331,26320000,0.0,0.0
1981-09-21,0.06175033003091812,0.062182126410650004,0.06175033003091812,0.06175033003091812,49033600,0.0,0.0
1981-09-22,0.05872775564141621,0.05872775564141621,0.05829596519470215,0.05829596519470215,47420800,0.0,0.0
1981-09-23,0.057864171598276615,0.057864171598276615,0.05700058490037918,0.05700058490037918,28201600,0.0,0.0
1981-09-24,0.05700059942992329,0.05700059942992329,0.056568808853626244,0.05656880885362625,18300800,0.0,0.0
1981-09-25,0.05009114144018564,0.05009114144018564,0.049227554351091385,0.049227554351091385,34608000,0.0,0.0
1981-09-28,0.04965933784842491,0.05009113421339262,0.04965933784842491,0.04965933784842491,91728000,0.0,0.0
1981-09-29,0.05225009098649025,0.05268188728736676,0.05225009098649025,0.05225009098649025,94684800,0.0,0.0
1981-09-30,0.05268191173672676,0.05311370247256228,0.05268191173672676,0.05268191173672676,49996800,0.0,0.0
1981-10-01,0.05268191173672676,0.05311370247256228,0.05268191173672676,0.05268191173672676,61129600,0.0,0.0
1981-10-02,0.05700058490037918,0.05743238113204368,0.05700058490037918,0.05700058490037918,45046400,0.0,0.0
1981-10-05,0.058727800846099854,0.059591388169690326,0.058727800846099854,0.058727800846099854,43097600,0.0,0.0
1981-10-06,0.05872775564141621,0.05872775564141621,0.05829596519470215,0.05829596519470215,28358400,0.0,0.0
1981-10-07,0.06175033003091812,0.06261391702494835,0.06175033003091812,0.06175033003091812,38841600,0.0,0.0
1981-10-08,0.06390927731990814,0.0643410677782791,0.06390927731990814,0.06390927731990814,31091200,0.0,0.0
1981-10-09,0.06434110552072525,0.06520469270947823,0.06434110552072525,0.06434110552072525,54521600,0.0,0.0
1981-10-12,0.06650083512067795,0.06693263150801833,0.06650083512067795,0.06650083512067795,27350400,0.0,0.0
1981-10-13,0.06650083512067795,0.06736442212992506,0.06650083512067795,0.06650083512067795,44195200,0.0,0.0
1981-10-14,0.06304571577328126,0.06304571577328126,0.06261391937732697,0.06261391937732697,30979200,0.0,0.0
1981-10-15,0.06390927731990814,0.0643410677782791,0.06390927731990814,0.06390927731990814,29433600,0.0,0.0
1981-10-16,0.06347753842649134,0.06347753842649134,0.06304574757814407,0.06304574757814407,36467200,0.0,0.0
1981-10-19,0.06434110552072525,0.06477290199781917,0.06434110552072525,0.06434110552072525,20585600,0.0,0.0
1981-10-20,0.06779622286558151,0.06822801351518246,0.06779622286558151,0.06779622286558151,35728000,0.0,0.0
1981-10-21,0.06779622286558151,0.06822801351518246,0.06779622286558151,0.06779622286558151,76899200,0.0,0.0
1981-10-22,0.06779622086940805,0.06779622086940805,0.06736442446708679,0.06736442446708679,32278400,0.0,0.0
1981-10-23,0.06606826150533894,0.06606826150533894,0.06563647091388702,0.06563647091388702,27910400,0.0,0.0
1981-10-26,0.06563647091388702,0.06606826150533894,0.06563647091388702,0.06563647091388702,27283200,0.0,0.0
1981-10-27,0.06693262606859207,0.06779621300765791,0.06693262606859207,0.06693262606859207,85590400,0.0,0.0
1981-10-28,0.06909158825874329,0.06952338459677618,0.06909158825874329,0.06909158825874329,44172800,0.0,0.0
1981-10-29,0.06865979523495197,0.06865979523495197,0.06822799891233444,0.06822799891233444,30486400,0.0,0.0
1981-10-30,0.06909158825874329,0.06952338459677618,0.06909158825874329,0.06909158825874329,52729600,0.0,0.0
1981-11-02,0.06909158825874329,0.06952338459677618,0.06909158825874329,0.06909158825874329,36915200,0.0,0.0
1981-11-03,0.06865979523495197,0.06865979523495197,0.06822799891233444,0.06822799891233444,28380800,0.0,0.0
1981-11-04,0.06693263150801833,0.06693263150801833,0.06650083512067795,0.06650083512067795,23811200,0.0,0.0
1981-11-05,0.062182126410650004,0.062182126410650004,0.06175033003091812,0.06175033003091812,23363200,0.0,0.0
1981-11-06,0.06218212842941285,0.06261391905772941,0.06218212842941285,0.06218212842941284,24595200,0.0,0.0
1981-11-09,0.06304574757814407,0.06347753842649134,0.06304574757814407,0.06304574757814407,20384000,0.0,0.0
1981-11-10,0.06347747147083282,0.06390926762916074,0.06347747147083282,0.06347747147083282,16755200,0.0,0.0
1981-11-11,0.0652046874165535,0.06563648385859677,0.0652046874165535,0.0652046874165535,27440000,0.0,0.0
1981-11-12,0.06736442446708679,0.06779622086940805,0.06736442446708679,0.06736442446708679,39916800,0.0,0.0
1981-11-13,0.06304571577328126,0.06304571577328126,0.06261391937732697,0.06261391937732697,21011200,0.0,0.0
1981-11-16,0.062182126410650004,0.062182126410650004,0.06175033003091812,0.06175033003091812,22556800,0.0,0.0
1981-11-17,0.06304574757814407,0.06347753842649134,0.06304574757814407,0.06304574757814407,35414400,0.0,0.0
1981-11-18,0.0652046874165535,0.06563648385859677,0.0652046874165535,0.0652046874165535,29142400,0.0,0.0
1981-11-19,0.0652046874165535,0.06563648385859677,0.0652046874165535,0.0652046874165535,40006400,0.0,0.0
1981-11-20,0.06563647091388702,0.06606826150533894,0.06563647091388702,0.06563647091388702,38102400,0.0,0.0
1981-11-23,0.0634775064038018,0.0634775064038018,0.06261391937732697,0.06261391937732697,22960000,0.0,0.0
1981-11-24,0.06261391905772941,0.06261391905772941,0.06218212842941285,0.06218212842941284,22153600,0.0,0.0
1981-11-25,0.06347747147083282,0.06390926762916074,0.06347747147083282,0.06347747147083282,52550400,0.0,0.0
1981-11-27,0.0652046874165535,0.06563648385859677,0.0652046874165535,0.0652046874165535,37251200,0.0,0.0
1981-11-30,0.06477290199781917,0.06477290199781917,0.06434110552072525,0.06434110552072525,23968000,0.0,0.0
1981-12-01,0.06434110552072525,0.06477290199781917,0.06434110552072525,0.06434110552072525,23385600,0.0,0.0
1981-12-02,0.06477289646863937,0.0652046871434397,0.06477289646863937,0.06477289646863937,37564800,0.0,0.0
1981-12-03,0.0643410677782791,0.0643410677782791,0.06390927731990814,0.06390927731990814,20428800,0.0,0.0
1981-12-04,0.06563647091388702,0.06606826150533894,0.06563647091388702,0.06563647091388702,137155200,0.0,0.0
1981-12-07,0.06606824696063995,0.06650081579035037,0.06606824696063995,0.06606824696063995,59292800,0.0,0.0
1981-12-08,0.06563648358367437,0.06563648358367437,0.06477289646863937,0.06477289646863937,50624000,0.0,0.0
1981-12-09,0.0652046874165535,0.06563648385859677,0.0652046874165535,0.0652046874165535,34272000,0.0,0.0
1981-12-10,0.0652046874165535,0.06563648385859677,0.0652046874165535,0.0652046874165535,37408000,0.0,0.0
1981-12-11,0.0652046871434397,0.06563648358367437,0.06477289646863937,0.06477289646863937,76092800,0.0,0.0
